Country,Code,Year,Size of Govt,Law & Prop.Rights,Sound Money,Export trade freedom,Regulations,polity,anarchy,transition,occupation,democ,autoc,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,prev Govt size,prev Law,prev Money,prev Export trade,prev Regulations,prev polity,prev democ,prev autoc,prev GDP,Population total,Use of IMF credit (current USD) per capita,foreign net aid in USD per capita,Industry value added (percent of GDP),Research and development expenditure (percent of GDP),Start-up procedures to register a business (number),Inflation in consumer prices (annual percent),Lead time to import median case in days,Logistics performance index,Lead time to export median case in days,Income share held by highest ten percent,Cereal yield kg per hectare,Total debt service as percent of exports of goods services and primary income,Military expenditure percent of central government expenditure,Lending interest rate percent,Employment to population ratio total percent,Agriculture percent of GDP,Tax revenue percent of GDP,High-technology exports percent of manufactured exports,Urban population (% of total),Energy use kg of oil equivalent per capita,Life expectancy at birth total in years,GDP per person employed constant 1990 PPP,Birth rate per 1000 people,Population growth annual percent,Time required to start a business in days,Employment in agriculture (percent of total employment),GDP growth percent,GDP per capita in USD,Net secondary education enrollment,Gross tertiary education enrollment percent,EU member,Informal payments to public officials (percent of firms),CPIA Public sector management quality,Fuel exports (% of merchandise exports),, Random seed
United Kingdom,GBR,2002,6.580000,8.540000,9.480000,9.130000,8.300000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,6.360000,9.230000,9.520000,9.260000,8.010000,10.000000,10.000000,0.000000,25980.220380,59370479.000000,0.000000,0.000000,25.117923,1.721120,,1.256192,,,,,7075.605000,,6.537591,4.000000,58.599998,0.842865,25.953043,31.621389,79.047000,3676.919770,78.143902,45048.000000,11.300000,0.423337,,1.300000,3.798845,28301.208330,95.450699,62.155720,1.000000,,,8.108056,,0.568221
United Kingdom,GBR,2003,6.450000,8.600000,9.410000,9.220000,8.380000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,6.580000,8.540000,9.480000,9.130000,8.300000,10.000000,10.000000,0.000000,28301.208330,59647577.000000,0.000000,0.000000,24.043809,1.671370,6.000000,1.362922,,,,,7029.434000,,6.500102,3.695792,58.900002,0.886261,25.221514,26.220889,79.339000,3723.148654,78.446341,46521.000000,11.700000,0.465641,13.000000,1.200000,2.758035,32575.091960,95.294144,61.657478,1.000000,,,8.197609,,0.095932
United Kingdom,GBR,2004,6.320000,8.360000,9.430000,8.880000,8.560000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,6.450000,8.600000,9.410000,9.220000,8.380000,10.000000,10.000000,0.000000,32575.091960,59987905.000000,0.000000,0.000000,23.113857,1.613150,6.000000,1.344596,,,,27.830000,7030.512000,,6.263373,4.379817,59.000000,0.892871,25.454164,24.465266,79.629000,3693.610420,78.746341,47144.000000,11.900000,0.568943,13.000000,1.200000,2.493914,38305.872690,94.883057,58.982609,1.000000,,,8.753025,,0.329764
United Kingdom,GBR,2005,6.290000,8.270000,9.450000,8.790000,8.500000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,6.320000,8.360000,9.430000,8.880000,8.560000,10.000000,10.000000,0.000000,38305.872690,60401206.000000,0.000000,0.000000,23.290328,1.634270,6.000000,2.049668,,,,26.190000,7196.100000,,5.875041,4.648675,59.000000,0.662398,25.685837,27.963873,79.915000,3686.000640,79.048780,47930.000000,12.000000,0.686611,12.000000,1.300000,3.336665,40047.905970,95.522957,58.684601,1.000000,,,9.361199,,0.343702
United Kingdom,GBR,2006,6.260000,7.980000,9.400000,8.750000,8.210000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,6.290000,8.270000,9.450000,8.790000,8.500000,10.000000,10.000000,0.000000,40047.905970,60846820.000000,0.000000,0.000000,23.280271,1.652970,6.000000,2.333528,,,,26.800000,7277.440000,,5.852197,4.638258,59.000000,0.642078,26.408341,33.854315,80.199000,3598.452869,79.248780,48900.000000,12.300000,0.735049,10.500000,1.300000,2.488458,42534.306260,92.537148,58.916870,1.000000,,,9.509496,,0.593414
United Kingdom,GBR,2007,6.290000,7.640000,9.440000,8.690000,8.040000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,6.260000,7.980000,9.400000,8.750000,8.210000,10.000000,10.000000,0.000000,42534.306260,61322463.000000,0.000000,0.000000,22.618697,1.687890,6.000000,2.321036,3.400000,3.990000,3.300000,28.030000,6633.437000,,5.883098,5.508708,58.799999,0.649077,26.176384,18.220786,80.479000,3441.254569,79.448780,49744.000000,12.600000,0.778666,10.500000,1.300000,2.996358,48428.157450,91.920860,58.689819,1.000000,,,10.274514,,0.505827
United Kingdom,GBR,2008,5.520000,7.810000,9.410000,8.600000,7.930000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,6.290000,7.640000,9.440000,8.690000,8.040000,10.000000,10.000000,0.000000,48428.157450,61806995.000000,0.000000,0.000000,22.215253,1.688390,6.000000,3.613499,,,,26.440000,7420.186000,,5.762618,4.675308,59.000000,0.718289,27.282562,18.463453,80.757000,3350.737841,79.600000,49162.000000,12.900000,0.787033,10.500000,1.000000,2.661823,45195.156930,94.097763,57.246960,1.000000,,,12.879794,,0.440331
United Kingdom,GBR,2009,5.680000,7.980000,9.500000,8.740000,7.290000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,5.520000,7.810000,9.410000,8.600000,7.930000,10.000000,10.000000,0.000000,45195.156930,62276270.000000,0.000000,0.000000,20.866188,1.745010,6.000000,2.166231,,,,26.650000,7030.569000,,5.741908,0.644867,57.299999,0.616608,24.389945,20.014913,81.031000,3137.699207,80.051220,47807.000000,12.700000,0.756391,10.500000,1.000000,2.586037,37166.275970,96.776421,58.992130,1.000000,,,11.043790,,0.651110
United Kingdom,GBR,2010,5.180000,7.970000,9.580000,8.780000,7.470000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,5.680000,7.980000,9.500000,8.740000,7.290000,10.000000,10.000000,0.000000,37166.275970,62766365.000000,0.000000,0.000000,20.777195,1.691640,6.000000,3.285714,1.890000,3.950000,,26.880000,6953.029000,,5.586177,0.500000,57.000000,0.737903,25.220887,21.013520,81.302000,3209.111026,80.402439,48599.000000,12.900000,0.783889,11.500000,1.100000,-0.466877,38292.871130,99.073914,60.507961,1.000000,,,12.437631,,0.198128
United Kingdom,GBR,2011,5.230000,7.970000,9.560000,8.680000,7.610000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,5.180000,7.970000,9.580000,8.780000,7.470000,10.000000,10.000000,0.000000,38292.871130,63258918.000000,0.000000,0.000000,20.967435,1.692530,6.000000,4.484240,,,,25.470000,6984.558000,,5.581931,0.500000,57.000000,0.686491,25.758762,21.392659,81.570000,2955.039620,80.951220,49151.000000,12.800000,0.781677,11.500000,1.100000,-4.191945,41020.376960,96.538406,61.166828,1.000000,,,12.638200,,0.943134
United Kingdom,GBR,2012,5.280000,7.830000,9.760000,8.550000,7.730000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,5.230000,7.970000,9.560000,8.680000,7.610000,10.000000,10.000000,0.000000,41020.376960,63700300.000000,0.000000,0.000000,20.760868,1.631400,6.000000,2.821710,5.000000,3.900000,3.000000,24.660000,6212.989000,,5.314328,0.500000,57.099998,0.681866,25.143931,21.739378,81.834000,3017.734422,80.904878,48941.000000,12.800000,0.695316,11.500000,1.000000,1.540177,41294.514800,94.632347,61.880959,1.000000,,,13.935859,,0.259376
United Kingdom,GBR,2013,6.100000,7.810000,9.720000,8.090000,7.620000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,5.280000,7.830000,9.760000,8.550000,7.730000,10.000000,10.000000,0.000000,41294.514800,64106779.000000,0.000000,0.000000,21.283019,1.625290,6.000000,2.554547,,,,,6630.152000,,,0.500000,57.400002,0.693898,,7.648600,82.092000,2967.291259,80.956098,49183.000000,12.200000,0.636084,11.500000,0.900000,1.972399,42309.039920,97.884193,59.756741,1.000000,,,13.368327,,0.335231
Georgia,GEO,1970,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3967800.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,48.006000,,67.159220,,19.076000,-2.795873,,,4.456335,,,,0.000000,,,,,0.219344
Georgia,GEO,1975,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,7.000000,,4311200.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,50.344000,,68.694561,,19.128000,0.738011,,,6.482762,,,,0.000000,,,,,0.520571
Georgia,GEO,1980,2.660000,4.000000,5.720000,1.000000,4.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,7.000000,,4467700.000000,0.000000,0.000000,35.238095,,,,,,,,,,,,,24.761905,,,52.497000,,69.376244,12813.000000,18.626000,0.842901,,,7.429128,,,,0.000000,,,,,0.239563
Georgia,GEO,1985,2.540000,3.000000,6.520000,1.000000,3.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.660000,4.000000,5.720000,1.000000,4.470000,-7.000000,0.000000,7.000000,,4662900.000000,0.000000,0.000000,39.694656,,,,,,,,,,,,,25.954198,,,54.194000,,69.774854,16309.000000,18.369000,0.876679,,,4.301887,,,,0.000000,,,,,0.332313
Georgia,GEO,1990,2.240000,1.000000,5.950000,1.000000,1.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,2.000000,2.000000,4.000000,4.000000,4.000000,2.000000,7.000000,4.000000,2.000000,2.540000,3.000000,6.520000,1.000000,3.470000,-7.000000,0.000000,7.000000,,4802000.000000,0.000000,0.000000,33.098592,,,,,,,,,,,,,31.690141,,,55.038000,2585.594752,69.999610,14399.000000,16.923000,-0.027068,,,5.555558,1614.640122,,,0.000000,,,,,0.180762
Georgia,GEO,1995,6.780000,3.430000,1.250000,6.110000,4.080000,5.000000,0.000000,5.000000,0.000000,6.000000,1.000000,2.000000,2.000000,4.000000,5.000000,3.000000,4.000000,7.000000,5.000000,8.000000,2.240000,1.000000,5.950000,1.000000,1.000000,0.000000,3.000000,3.000000,1614.640122,4734000.000000,24.397972,44.161386,15.779538,,,162.717152,,,,,2150.854000,,,,56.799999,52.153583,,,53.841000,786.953739,70.233732,6497.000000,13.980000,-2.659709,,,-29.300001,569.018138,,44.036000,0.000000,,,,,0.074557
Georgia,GEO,2000,6.770000,4.450000,3.660000,6.180000,4.640000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,6.780000,3.430000,1.250000,6.110000,4.080000,5.000000,6.000000,1.000000,569.018138,4418300.000000,105.462735,38.283955,22.355014,0.215300,,4.063962,,,,30.320000,1362.460000,12.511847,5.326460,24.666667,56.799999,21.933493,7.651757,10.850465,52.638000,649.382342,71.630341,8443.000000,11.964000,-0.771073,,52.099998,3.104903,691.997710,77.126129,37.788490,0.000000,,,8.128396,,0.077673
Georgia,GEO,2001,7.030000,3.840000,3.830000,6.390000,4.600000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,6.770000,4.450000,3.660000,6.180000,4.640000,5.000000,5.000000,0.000000,691.997710,4386400.000000,106.754970,66.421211,21.971419,0.238480,,4.646044,,,,30.040000,2012.240000,7.941098,6.845898,22.269519,58.599998,22.426636,7.352414,38.143103,52.398000,585.994893,71.929780,8655.000000,11.898000,-0.724616,,52.799999,2.869256,733.970414,,38.918621,0.000000,,,9.502736,,0.455955
Georgia,GEO,2002,6.980000,4.950000,4.080000,6.640000,6.170000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,7.030000,3.840000,3.830000,6.390000,4.600000,5.000000,5.000000,0.000000,733.970414,4357000.000000,116.070920,72.168924,24.355059,0.185740,,5.587837,,,,29.880000,1860.123000,11.300945,8.884125,23.579549,55.799999,20.610351,7.616658,41.099378,52.293000,583.873996,72.212073,9322.000000,11.975000,-0.672510,,53.799999,1.838342,779.384594,,41.284752,0.000000,74.200000,,5.945642,,0.233077
Georgia,GEO,2003,7.670000,3.980000,9.140000,7.950000,6.810000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,6.980000,4.950000,4.080000,6.640000,6.170000,5.000000,5.000000,0.000000,779.384594,4328900.000000,116.100626,53.133591,25.648862,0.217600,9.000000,0.837735,,,,29.320000,2136.890000,12.536434,9.994102,23.755375,57.599998,20.554531,7.032852,24.650373,52.352000,624.936589,72.471732,10490.000000,12.176000,-0.647028,25.000000,54.900002,4.805452,922.029742,,42.814732,0.000000,,,5.289940,,0.320475
Georgia,GEO,2004,7.150000,4.110000,8.950000,7.560000,7.060000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,7.670000,3.980000,9.140000,7.950000,6.810000,5.000000,5.000000,0.000000,922.029742,4318300.000000,113.364750,72.579487,26.421224,0.244200,9.000000,5.656326,,,,29.680000,2003.419000,12.560049,9.423963,22.087125,55.799999,17.917290,9.927429,38.250468,52.411000,643.888567,72.705756,11304.000000,12.473000,-0.245166,25.000000,54.000000,5.473838,1186.873047,,42.237820,0.000000,,,3.630608,,0.215727
Georgia,GEO,2005,7.380000,5.080000,8.640000,8.190000,7.810000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,7.150000,4.110000,8.950000,7.560000,7.060000,7.000000,7.000000,0.000000,1186.873047,4361400.000000,100.442748,66.971615,26.845967,0.176580,8.000000,8.247090,,,,30.120000,2011.565000,8.063710,19.279724,17.550892,54.799999,16.689005,12.110023,22.585512,52.470000,651.289036,72.910707,12659.000000,12.822000,0.993130,21.000000,54.299999,11.058102,1469.927320,76.281990,46.600101,0.000000,11.500000,3.600000,3.368353,,0.730031
Georgia,GEO,2006,7.420000,5.320000,8.770000,8.300000,8.150000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,7.380000,5.080000,8.640000,8.190000,7.810000,7.000000,7.000000,0.000000,1469.927320,4398000.000000,102.984084,80.977717,24.855953,,7.000000,9.161060,,,,30.400000,1583.832000,10.678808,25.699082,17.060258,54.900002,12.819501,15.448239,16.466261,52.525000,689.293315,73.089073,13831.000000,13.173000,0.835679,16.000000,55.299999,5.857330,1761.120100,77.351479,37.960232,0.000000,,3.700000,3.326851,,0.623940
Georgia,GEO,2007,6.500000,5.730000,8.270000,8.640000,8.150000,6.000000,0.000000,0.000000,0.000000,7.000000,1.000000,3.000000,3.000000,4.000000,5.000000,3.000000,4.000000,8.000000,5.000000,8.000000,7.420000,5.320000,8.770000,8.300000,8.150000,7.000000,7.000000,0.000000,1761.120100,4388400.000000,109.156412,86.512168,24.308829,,5.000000,9.244957,,,,30.930000,2114.533000,5.962201,40.012339,17.086117,55.000000,10.695483,17.715306,7.487338,52.575000,761.399371,73.248439,15963.000000,13.478000,-0.218520,11.000000,53.400002,9.599641,2318.127263,81.114159,36.839390,0.000000,,3.700000,3.948584,,0.552695
Georgia,GEO,2008,6.280000,5.580000,9.080000,8.700000,7.630000,6.000000,0.000000,0.000000,0.000000,7.000000,1.000000,3.000000,3.000000,4.000000,5.000000,3.000000,4.000000,8.000000,5.000000,8.000000,6.500000,5.730000,8.270000,8.640000,8.150000,6.000000,7.000000,1.000000,2318.127263,4383800.000000,155.551576,202.652949,21.871267,,3.000000,9.999416,,,,30.490000,2090.514000,16.726358,29.258106,18.044133,53.099998,9.387936,23.809359,2.687853,52.625000,685.377754,73.396805,17423.000000,13.699000,-0.104877,3.000000,,9.383276,2918.710815,82.388023,34.001980,0.000000,14.700000,3.800000,3.163300,,0.146060
Georgia,GEO,2009,5.480000,5.550000,9.240000,8.530000,7.170000,6.000000,0.000000,0.000000,0.000000,7.000000,1.000000,3.000000,3.000000,4.000000,5.000000,3.000000,4.000000,8.000000,5.000000,8.000000,6.280000,5.580000,9.080000,8.700000,7.630000,6.000000,7.000000,1.000000,2918.710815,4410900.000000,229.440024,205.785667,21.896401,,3.000000,1.727540,,,,31.520000,1901.808000,20.959033,18.119419,17.866317,53.000000,9.372594,23.138552,3.936402,52.723000,701.789431,73.537732,16225.000000,13.814000,0.616282,3.000000,,12.344000,2440.961318,79.955513,25.217150,0.000000,,3.800000,4.960465,,0.834682
Georgia,GEO,2010,6.590000,5.710000,8.800000,8.480000,7.810000,6.000000,0.000000,0.000000,0.000000,7.000000,1.000000,3.000000,3.000000,4.000000,5.000000,3.000000,4.000000,8.000000,5.000000,8.000000,5.480000,5.550000,9.240000,8.530000,7.170000,6.000000,7.000000,1.000000,2440.961318,4452800.000000,285.697988,140.473410,22.242566,,3.000000,7.111018,,2.610000,,31.250000,1271.264000,17.501774,14.808378,15.845075,53.500000,8.381400,22.139128,1.783146,52.869000,701.197673,73.674732,17528.000000,13.815000,0.945436,3.000000,,2.314047,2613.756925,,28.263229,0.000000,,3.900000,5.711253,,0.493789
Georgia,GEO,2011,6.760000,5.680000,9.030000,8.500000,8.120000,6.000000,0.000000,0.000000,0.000000,7.000000,1.000000,3.000000,3.000000,4.000000,5.000000,3.000000,4.000000,8.000000,5.000000,8.000000,6.590000,5.710000,8.800000,8.480000,7.810000,6.000000,7.000000,1.000000,2613.756925,4483350.000000,269.823235,130.703603,23.110936,,2.000000,8.543256,,,,30.970000,2201.288000,26.761055,13.345931,14.995167,54.599998,9.281004,23.833401,1.344285,53.016000,790.562191,73.809780,18380.000000,13.713000,0.683742,2.000000,,-3.775775,3219.605871,,30.083540,0.000000,,3.800000,4.433888,,0.103970
Georgia,GEO,2012,7.360000,5.770000,9.170000,8.440000,8.140000,6.000000,0.000000,0.000000,0.000000,7.000000,1.000000,3.000000,3.000000,4.000000,5.000000,3.000000,4.000000,8.000000,5.000000,8.000000,6.760000,5.680000,9.030000,8.500000,8.120000,6.000000,7.000000,1.000000,3219.605871,4490700.000000,214.946222,147.462534,24.501547,,2.000000,-0.943705,12.000000,2.770000,6.000000,30.890000,2179.944000,22.852033,12.376722,14.808450,55.000000,8.590561,24.118285,2.470152,53.162000,825.156657,73.944878,18876.000000,13.542000,0.163806,2.000000,,6.253029,3528.731511,,27.933519,0.000000,,4.000000,3.133755,,0.431274
Georgia,GEO,2013,7.670000,6.190000,8.920000,8.450000,7.910000,7.000000,0.000000,0.000000,0.000000,8.000000,1.000000,3.000000,3.000000,4.000000,6.000000,3.000000,4.000000,8.000000,6.000000,8.000000,7.360000,5.770000,9.170000,8.440000,8.140000,6.000000,7.000000,1.000000,3528.731511,4487200.000000,129.363077,145.476021,24.020885,0.131390,2.000000,-0.512052,,,,29.860000,2205.547000,21.152612,,13.594892,55.500000,9.406512,,2.592319,53.309000,,74.079512,19639.000000,13.332000,-0.077969,2.000000,,7.199999,3596.908320,91.658989,33.050941,0.000000,1.900000,4.000000,3.274960,,0.417779
Ghana,GHA,1980,5.700000,2.760000,1.600000,0.000000,4.400000,6.000000,0.000000,0.000000,0.000000,6.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,3.000000,8.000000,5.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10802025.000000,9.741414,17.664281,12.306427,,,50.070139,,,,,717.785000,13.110873,,19.000000,,60.056136,,,31.163000,372.474235,52.271780,2719.000000,43.164000,2.353477,,,8.475936,411.518031,,,0.000000,,,0.391570,,0.615797
Ghana,GHA,1985,5.400000,2.690000,2.380000,0.670000,4.670000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,1.000000,0.000000,0.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,5.700000,2.760000,1.600000,0.000000,4.400000,6.000000,6.000000,0.000000,411.518031,12716238.000000,55.108909,15.282035,17.991383,,,10.305441,,,,,890.716000,23.558580,,21.166667,,48.431662,,,32.896000,342.255390,54.109707,2266.000000,41.248000,3.237310,,,-4.563738,354.219711,,,0.000000,,,,,0.693336
Ghana,GHA,1990,4.820000,5.790000,4.580000,4.330000,5.210000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,1.000000,0.000000,0.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,5.400000,2.690000,2.380000,0.670000,4.670000,-7.000000,0.000000,7.000000,354.219711,14628260.000000,50.901748,38.262924,16.855069,,,37.259066,,,,,989.215000,38.372997,,,,45.067513,11.436799,,36.441000,361.699409,56.751634,2503.000000,38.961000,2.742768,,,5.628169,402.588882,,,0.000000,,,,,0.895539
Ghana,GHA,1995,5.610000,6.180000,4.130000,5.230000,5.990000,-1.000000,0.000000,0.000000,0.000000,1.000000,2.000000,2.000000,0.000000,0.000000,3.000000,3.000000,3.000000,5.000000,3.000000,6.000000,4.820000,5.790000,4.580000,4.330000,5.210000,-7.000000,0.000000,7.000000,402.588882,16760991.000000,38.689419,38.686853,26.742716,,,59.461554,,,,,1354.122000,24.216296,,,70.300003,42.703110,,,40.140000,386.091968,57.502707,2990.000000,36.264000,2.547828,,,4.850001,385.725260,,,0.000000,,,,,0.323302
Ghana,GHA,2000,6.090000,4.590000,5.820000,6.020000,5.800000,2.000000,0.000000,0.000000,0.000000,3.000000,1.000000,2.000000,0.000000,0.000000,4.000000,3.000000,4.000000,5.000000,4.000000,8.000000,5.610000,6.180000,4.130000,5.230000,5.990000,-1.000000,1.000000,2.000000,385.725260,18824994.000000,19.897058,31.775309,28.387293,,,25.193219,,,,,1309.183000,15.960595,,,66.900002,39.413718,,1.924123,43.929000,405.327566,56.987098,3371.000000,34.589000,2.368156,,,4.700391,264.702576,34.678040,,0.000000,,,7.730211,,0.734749
Ghana,GHA,2001,6.710000,4.310000,5.620000,6.090000,6.150000,6.000000,0.000000,0.000000,0.000000,7.000000,1.000000,2.000000,2.000000,4.000000,6.000000,3.000000,4.000000,7.000000,6.000000,8.000000,6.090000,4.590000,5.820000,6.020000,5.800000,2.000000,3.000000,1.000000,264.702576,19293804.000000,18.801373,33.203406,28.137594,,,32.905409,,,,,1186.094000,11.652238,3.253106,,66.400002,39.325042,17.192928,2.615083,44.601000,406.340295,57.147610,3448.000000,34.447000,2.459855,,,4.399997,275.472372,33.011391,,0.000000,,,11.155860,,0.930637
